"projectID";"topic";"title"
"761812";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"729206";"SMEInst-11-2016-2017";"Boosting the potential of small businesses in the areas of climate action, environment, resource efficiency and raw materials"
"717829";"SFS-08-2015-1";"Resource-efficient eco-innovative food production and processing"
"836543";"EIC-SMEInst-2018-2020";"SME instrument"
"663811";"SIE-01-2014-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"876676";"EIC-SMEInst-2018-2020";"SME instrument"
"662899";"IT-1-2014-1";"Small business innovation research for Transport"
"831960";"JTI-CS2-2018-CfP08-AIR-01-39";"In-Seat Ventilation & Supply for Personalized Comfort Control on Board an Aircraft"
"650655";"ICT-37-2014-1";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"685018";"SFS-08-2015-1";"Resource-efficient eco-innovative food production and processing"
"767415";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"828207";"EIC-SMEInst-2018-2020";"SME instrument"
"718994";"SFS-08-2015-1";"Resource-efficient eco-innovative food production and processing"
"867382";"EIC-SMEInst-2018-2020";"SME instrument"
"836255";"EIC-SMEInst-2018-2020";"SME instrument"
"790835";"SMEInst-08-2016-2017";"Supporting SMEs efforts for the development - deployment and market replication of innovative solutions for blue growth"
"712119";"BG-12-2015-1";"Supporting SMEs efforts for the development - deployment and market replication of innovative solutions for blue growth"
"867457";"WF-01-2018";"Widening Fellowships"
"866394";"EIC-SMEInst-2018-2020";"SME instrument"
"860114";"MSCA-ITN-2019";"Innovative Training Networks"
"635056";"PHC-06-2014";"Evaluating existing screening and prevention programmes"
"730849";"S2R-OC-IP3-01-2016";"Research into new radical ways of changing trains between tracks"
"856057";"EIC-SMEInst-2018-2020";"SME instrument"
"739754";"INNOSUP-02-2016";"European SME innovation Associate - pilot"
"718669";"PHC-12-2015-1";"Clinical research for the validation of biomarkers and/or diagnostic medical devices"
"732461";"ICT-21-2016";"Support technology transfer to the creative industries"
"662606";"NMP-25-2014-1";"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
"876693";"EIC-SMEInst-2018-2020";"SME instrument"
"783681";"SMEInst-11-2016-2017";"Boosting the potential of small businesses in the areas of climate action, environment, resource efficiency and raw materials"
"101004151";"SPACE-27-TEC-2020";"SRC - Space robotics technologies"
"867482";"EIC-SMEInst-2018-2020";"SME instrument"
"870427";"SPACE-10-TEC-2018-2020";"Technologies for European non-dependence and competitiveness"
"101038066";"WF-03-2020";"Widening Fellowships"
"836187";"EIC-SMEInst-2018-2020";"SME instrument"
"729332";"SMEInst-11-2016-2017";"Boosting the potential of small businesses in the areas of climate action, environment, resource efficiency and raw materials"
"836045";"EIC-SMEInst-2018-2020";"SME instrument"
"784167";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"790303";"SMEInst-11-2016-2017";"Boosting the potential of small businesses in the areas of climate action, environment, resource efficiency and raw materials"
"673905";"NMP-25-2014-1";"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
"855133";"EIC-SMEInst-2018-2020";"SME instrument"
"791208";"SMEInst-13-2016-2017";"Engaging SMEs in security research and development"
"762585";"SMEInst-13-2016-2017";"Engaging SMEs in security research and development"
"870522";"SPACE-10-TEC-2018-2020";"Technologies for European non-dependence and competitiveness"
"101000020";"IBA-SC6-Croatia-Presidency-2019";"Presidency events- Croatia"
"832168";"EIC-SMEInst-2018-2020";"SME instrument"
"684088";"PHC-12-2015-1";"Clinical research for the validation of biomarkers and/or diagnostic medical devices"
"887644";"EIC-SMEInst-2018-2020";"SME instrument"
"811389";"EIC-SMEInst-2018-2020";"SME instrument"
"849793";"EIC-SMEInst-2018-2020";"SME instrument"
"696601";"SFS-08-2015";"Resource-efficient eco-innovative food production and processing"
"653417";"DS-02-2014";"Access Control"
"828151";"EIC-SMEInst-2018-2020";"SME instrument"
"728649";"SMEInst-13-2016-2017";"Engaging SMEs in security research and development"
"672698";"ICT-37-2014-1";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"850059";"EIC-SMEInst-2018-2020";"SME instrument"
"663334";"NMP-25-2014-1";"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
"101035027";"FETOPEN-03-2018-2019-2020";"FET Innovation Launchpad"
"872770";"EIC-SMEInst-2018-2020";"SME instrument"
"683435";"PHC-12-2015-1";"Clinical research for the validation of biomarkers and/or diagnostic medical devices"
"855988";"EIC-SMEInst-2018-2020";"SME instrument"
"879228";"EIC-SMEInst-2018-2020";"SME instrument"
"763250";"SMEInst-08-2016-2017";"Supporting SMEs efforts for the development - deployment and market replication of innovative solutions for blue growth"
"783750";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"858805";"EIC-SMEInst-2018-2020";"SME instrument"
"726799";"SMEInst-08-2016-2017";"Supporting SMEs efforts for the development - deployment and market replication of innovative solutions for blue growth"
"887860";"EIC-SMEInst-2018-2020";"SME instrument"
"728382";"SMEInst-12-2016-2017";"New business models for inclusive, innovative and reflective societies"
